Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NCP Regression - Broilers,Chrome 71.0.3578.98,,2019-01-06 17:53:58,2019-01-06 17:59:46,5m - 47.920s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-06 17:53:59,2019-01-06 17:54:10,11.590s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-06 17:54:00,2019-01-06 17:54:04,4.132s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-06 17:54:04,2019-01-06 17:54:05,0.927s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-06 17:54:05,2019-01-06 17:54:05,0.384s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-06 17:54:05,2019-01-06 17:54:05,0.176s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-06 17:54:05,2019-01-06 17:54:05,0.151s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-06 17:54:05,2019-01-06 17:54:10,5.027s,PASSED
,,,,,,
Test Cases/NCP/Generic/Create NCP Inspection - Manual Assignment,Chrome 71.0.3578.98,,2019-01-06 17:54:10,2019-01-06 17:56:19,2m - 8.574s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-06 17:54:11,2019-01-06 17:54:11,0.002s,PASSED
"waitForElementClickable(findTestObject(""FSM1/NCP/Create Inspection/Page_JM Control Centre/div_Create""), 60)",Chrome 71.0.3578.98,,2019-01-06 17:54:11,2019-01-06 17:54:19,7.734s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-06 17:54:19,2019-01-06 17:54:22,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-06 17:54:22,2019-01-06 17:54:22,0.111s,PASSED
"setText(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/input_Type_gwt-uid-8""), ""cso01 - ncp salmonella"")",Chrome 71.0.3578.98,,2019-01-06 17:54:22,2019-01-06 17:54:24,2.103s,PASSED
"click(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/span_CSO01 - NCP Salmonella""))",Chrome 71.0.3578.98,,2019-01-06 17:54:24,2019-01-06 17:54:24,0.194s,PASSED
"setText(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/input_Type_gwt-uid-8""), ""CSO01 - NCP Salmonella"")",Chrome 71.0.3578.98,,2019-01-06 17:54:24,2019-01-06 17:54:24,0.004s,NOT_RUN
"click(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/div_SLA_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-06 17:54:24,2019-01-06 17:54:27,2.627s,PASSED
"click(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/td_24 Hours""))",Chrome 71.0.3578.98,,2019-01-06 17:54:27,2019-01-06 17:54:27,0.228s,PASSED
