Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression - Packer,Chrome 70.0.3538.110,,2018-12-04 10:46:26,2018-12-04 10:55:18,8m - 51.231s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 70.0.3538.110,,2018-12-04 10:46:27,2018-12-04 10:46:44,16.668s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-04 10:46:28,2018-12-04 10:46:34,5.726s,PASSED
navigateToUrl(CCURL),Chrome 70.0.3538.110,,2018-12-04 10:46:34,2018-12-04 10:46:36,2.480s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 70.0.3538.110,,2018-12-04 10:46:36,2018-12-04 10:46:38,1.687s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 70.0.3538.110,,2018-12-04 10:46:38,2018-12-04 10:46:38,0.318s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 70.0.3538.110,,2018-12-04 10:46:38,2018-12-04 10:46:39,0.194s,PASSED
delay(5),Chrome 70.0.3538.110,,2018-12-04 10:46:39,2018-12-04 10:46:44,5.051s,PASSED
,,,,,,
Test Cases/EMI/Create EMI Inspection,Chrome 70.0.3538.110,,2018-12-04 10:46:44,2018-12-04 10:51:25,4m - 40.851s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.110,,2018-12-04 10:46:45,2018-12-04 10:46:45,0.002s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""))",Chrome 70.0.3538.110,,2018-12-04 10:46:45,2018-12-04 10:46:45,0.293s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 70.0.3538.110,,2018-12-04 10:46:45,2018-12-04 10:46:47,2.203s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-8""), ""emi"")",Chrome 70.0.3538.110,,2018-12-04 10:46:47,2018-12-04 10:46:48,0.757s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Inspection""))",Chrome 70.0.3538.110,,2018-12-04 10:46:48,2018-12-04 10:46:48,0.402s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-16""), ""15"")",Chrome 70.0.3538.110,,2018-12-04 10:46:48,2018-12-04 10:46:51,2.560s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 70.0.3538.110,,2018-12-04 10:46:51,2018-12-04 10:46:51,0.438s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 70.0.3538.110,,2018-12-04 10:46:51,2018-12-04 10:46:52,0.381s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_2""))",Chrome 70.0.3538.110,,2018-12-04 10:46:52,2018-12-04 10:46:52,0.533s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_West""))",Chrome 70.0.3538.110,,2018-12-04 10:46:52,2018-12-04 10:46:52,0.371s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_2""))",Chrome 70.0.3538.110,,2018-12-04 10:46:52,2018-12-04 10:46:53,0.366s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Routine""))",Chrome 70.0.3538.110,,2018-12-04 10:46:53,2018-12-04 10:46:53,0.475s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-34""), ""Test Automation"")",Chrome 70.0.3538.110,,2018-12-04 10:46:53,2018-12-04 10:46:54,0.513s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-40""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-04 10:46:54,2018-12-04 10:46:54,0.506s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-42""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-04 10:46:54,2018-12-04 10:46:55,0.399s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_2""))",Chrome 70.0.3538.110,,2018-12-04 10:46:55,2018-12-04 10:46:55,0.343s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/td_EGG PACKER""))",Chrome 70.0.3538.110,,2018-12-04 10:46:55,2018-12-04 10:46:56,0.617s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/span_""))",Chrome 70.0.3538.110,,2018-12-04 10:46:56,2018-12-04 10:46:56,0.289s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Address Search/Page_JM Control Centre/Postcode Search""))",Chrome 70.0.3538.110,,2018-12-04 10:46:56,2018-12-04 10:46:58,1.866s,PASSED
"setText(findTestObject(""FSM1/PreProd/Page_JM Control Centre/PostcodeSearch""), findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(1, 1))",Chrome 70.0.3538.110,,2018-12-04 10:46:58,2018-12-04 10:46:58,0.562s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Create Address/Page_JM Control Centre (1)/SearchButton""))",Chrome 70.0.3538.110,,2018-12-04 10:46:58,2018-12-04 10:46:59,0.972s,PASSED
"FullAddress = modifyObjectProperty(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/Address""), ""text"", ""equals"", findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(2, 1), true)",Chrome 70.0.3538.110,,2018-12-04 10:46:59,2018-12-04 10:46:59,0.049s,PASSED
"click(FullAddress, STOP_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-04 10:46:59,2018-12-04 10:47:00,0.740s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Create Address/Page_JM Control Centre (2)/div_Add Selected Item""))",Chrome 70.0.3538.110,,2018-12-04 10:47:00,2018-12-04 10:47:01,0.742s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-04 10:47:01,2018-12-04 10:47:03,2.002s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection/FixedResource/Page_JM Control Centre (3)/input_gwt-uid-145""), ""test"")",Chrome 70.0.3538.110,,2018-12-04 10:47:03,2018-12-04 10:47:04,0.951s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_Test Inspector""))",Chrome 70.0.3538.110,,2018-12-04 10:47:04,2018-12-04 10:47:04,0.281s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Finish/Page_JM Control Centre (3)/div_Create""))",Chrome 70.0.3538.110,,2018-12-04 10:47:04,2018-12-04 10:47:05,0.483s,PASSED
"waitForElementPresent(findTestObject(""FSM1/Control Centre/Status/Page_JM Control Centre/div_PLANNED DYNAMIC""), 120, STOP_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-04 10:47:05,2018-12-04 10:48:04,59.657s,PASSED
"InspectionID = getText(findTestObject(""FSM1/Control Centre/Create EMI Inspection/InspectionID/Page_JM Control Centre/InspectionID""))",Chrome 70.0.3538.110,,2018-12-04 10:48:04,2018-12-04 10:48:05,0.198s,PASSED
"InspectionID = InspectionID.replaceAll(""Viewing Job "", """")",Chrome 70.0.3538.110,,2018-12-04 10:48:05,2018-12-04 10:48:05,0.008s,PASSED
log.logWarning(InspectionID),Chrome 70.0.3538.110,,2018-12-04 10:48:05,2018-12-04 10:48:05,0.001s,PASSED
temp = InspectionID,Chrome 70.0.3538.110,,2018-12-04 10:48:05,2018-12-04 10:48:05,0.000s,PASSED
delay(200),Chrome 70.0.3538.110,,2018-12-04 10:48:05,2018-12-04 10:51:25,3m - 20.008s,PASSED
,,,,,,
