Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BSE16 Regression - Livestock Farm,Chrome 71.0.3578.98,"R22 - FP-684, FP-685",2019-01-29 18:30:18,2019-01-29 18:35:07,4m - 49.677s,FAILED
,,,,,,
Test Cases/Generic/Launch Job Manager,Chrome 71.0.3578.98,,2019-01-29 18:30:18,2019-01-29 18:30:47,28.461s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-29 18:30:19,2019-01-29 18:30:23,4.228s,PASSED
navigateToUrl(JMURL),Chrome 71.0.3578.98,,2019-01-29 18:30:23,2019-01-29 18:30:24,0.793s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 18:30:24,2019-01-29 18:30:27,3.034s,PASSED
"setText(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-TextBox GKH2EKQBMDB""), ""KIR1"")",Chrome 71.0.3578.98,,2019-01-29 18:30:27,2019-01-29 18:30:27,0.272s,PASSED
"sendKeys(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-TextBox GKH2EKQBMDB""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-01-29 18:30:27,2019-01-29 18:30:27,0.080s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 18:30:27,2019-01-29 18:30:30,3.003s,PASSED
"click(findTestObject(""FSM1/Launch Application/Page_JClient/div_Configure App""))",Chrome 71.0.3578.98,,2019-01-29 18:30:30,2019-01-29 18:30:31,0.227s,PASSED
"setText(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-TextBox GKH2EKQBNHC""), findTestData(""Pre Production/Environmental/UandP"").getValue(3, 1))",Chrome 71.0.3578.98,,2019-01-29 18:30:31,2019-01-29 18:30:31,0.774s,PASSED
"setText(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-PasswordTextBox GKH2""), findTestData(""Pre Production/Environmental/UandP"").getValue(4, 1))",Chrome 71.0.3578.98,,2019-01-29 18:30:31,2019-01-29 18:30:31,0.146s,PASSED
"click(findTestObject(""FSM1/Launch Application/Page_JClient/div_Sign In""))",Chrome 71.0.3578.98,,2019-01-29 18:30:31,2019-01-29 18:30:32,0.118s,PASSED
delay(15),Chrome 71.0.3578.98,,2019-01-29 18:30:32,2019-01-29 18:30:47,15.003s,PASSED
,,,,,,
Test Cases/Form Jobs/BSE16/Create BSE Inspection,Chrome 71.0.3578.98,,2019-01-29 18:30:47,2019-01-29 18:31:09,22.537s,FAILED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-29 18:30:47,2019-01-29 18:30:47,0.002s,PASSED
delay(15),Chrome 71.0.3578.98,,2019-01-29 18:30:47,2019-01-29 18:31:02,15.007s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_Main Menu_GKH2EKQBMBC""))",Chrome 71.0.3578.98,,2019-01-29 18:31:02,2019-01-29 18:31:02,0.203s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 18:31:02,2019-01-29 18:31:05,3.006s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_Form Jobs""))",Chrome 71.0.3578.98,,2019-01-29 18:31:05,2019-01-29 18:31:06,0.151s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_BSE16""))",Chrome 71.0.3578.98,,2019-01-29 18:31:06,2019-01-29 18:31:06,0.094s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_WITH OPERATIVE""))",Chrome 71.0.3578.98,,2019-01-29 18:31:06,2019-01-29 18:31:06,0.726s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-29 18:31:06,2019-01-29 18:31:08,2.006s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_TRAVELLING""))",Chrome 71.0.3578.98,,2019-01-29 18:31:08,2019-01-29 18:31:09,0.159s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_TRAVELLING""))",Chrome 71.0.3578.98,,2019-01-29 18:31:09,2019-01-29 18:31:09,0.626s,FAILED
,,,,,,
Test Cases/Form Jobs/BSE16/Edit Job Details - Livestock Farm,Chrome 71.0.3578.98,,2019-01-29 18:31:09,2019-01-29 18:31:14,5.139s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/div_Edit attributes""))",Chrome 71.0.3578.98,,2019-01-29 18:31:10,2019-01-29 18:31:10,0.183s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/select_Southern-1Southern-2Sou""), ""SOUTHERN1"", true)",Chrome 71.0.3578.98,,2019-01-29 18:31:10,2019-01-29 18:31:10,0.399s,PASSED
"setText(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/input_Email_gwt-TextBox GKH2EK""), ""test@automation.com"")",Chrome 71.0.3578.98,,2019-01-29 18:31:10,2019-01-29 18:31:10,0.252s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/input_Vet_radio_group_2""))",Chrome 71.0.3578.98,,2019-01-29 18:31:10,2019-01-29 18:31:10,0.077s,PASSED
"setText(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/input_TownFarm_gwt-TextBox GKH""), ""Test Automation"")",Chrome 71.0.3578.98,,2019-01-29 18:31:10,2019-01-29 18:31:11,0.232s,PASSED
"setText(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/textarea_Address_gwt-TextArea""), ""Test automation"")",Chrome 71.0.3578.98,,2019-01-29 18:31:11,2019-01-29 18:31:11,0.183s,PASSED
"setText(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/input_Postcode_gwt-TextBox GKH""), ""CV37 6SN"")",Chrome 71.0.3578.98,,2019-01-29 18:31:11,2019-01-29 18:31:11,0.244s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/Page_JClient/select_FeedmillImporterInterme""), findTestData(""Pre Production/Form Jobs/BSE16/BSE16 - Livestock Farm"").getValue(1, 1), false)",Chrome 71.0.3578.98,,2019-01-29 18:31:11,2019-01-29 18:31:11,0.200s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 18:31:11,2019-01-29 18:31:14,3.002s,PASSED
,,,,,,
Test Cases/Form Jobs/BSE16/Sample Details,Chrome 71.0.3578.98,,2019-01-29 18:31:14,2019-01-29 18:31:21,6.394s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_Sample Details""))",Chrome 71.0.3578.98,,2019-01-29 18:31:15,2019-01-29 18:31:15,0.199s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 18:31:15,2019-01-29 18:31:18,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/input_Did you take samples at""))",Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:18,0.136s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/input_Are these routine sample""))",Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:18,0.077s,PASSED
"setText(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/input_Total no. of rations sam""), ""2"")",Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:18,0.154s,PASSED
"setText(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/input_No. of fatoil samples_gw""), ""2"")",Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:18,0.178s,PASSED
mydate = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:18,0.010s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:18,0.006s,PASSED
"sendKeys(findTestObject(""FSM1/BSE16/Page_JClient/input_Date of dispatch to Weyb""), formattedDate)",Chrome 71.0.3578.98,,2019-01-29 18:31:18,2019-01-29 18:31:19,0.150s,PASSED
"click(findTestObject(""FSM1/BSE16/Page_JClient/div_Save - Sample""))",Chrome 71.0.3578.98,,2019-01-29 18:31:19,2019-01-29 18:31:19,0.089s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-29 18:31:19,2019-01-29 18:31:21,2.002s,PASSED
,,,,,,
Test Cases/Form Jobs/BSE16/Establishment - Production Information,Chrome 71.0.3578.98,,2019-01-29 18:31:21,2019-01-29 18:31:28,7.345s,PASSED
"click(findTestObject(""Object Repository/FSM1/BSE16/Page_JClient/div_EstablishmentProduction In""))",Chrome 71.0.3578.98,,2019-01-29 18:31:21,2019-01-29 18:31:21,0.167s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 18:31:21,2019-01-29 18:31:24,3.004s,PASSED
