Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NCP Regression - Broilers,Chrome 71.0.3578.98,,2019-02-01 15:29:49,2019-02-01 15:35:54,6m - 4.980s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-02-01 15:29:50,2019-02-01 15:30:03,13.483s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-01 15:29:50,2019-02-01 15:29:54,3.859s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-02-01 15:29:54,2019-02-01 15:29:55,1.171s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-02-01 15:29:55,2019-02-01 15:29:56,0.396s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-02-01 15:29:56,2019-02-01 15:29:56,0.164s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-01 15:29:56,2019-02-01 15:29:58,2.025s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-02-01 15:29:58,2019-02-01 15:29:58,0.130s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-01 15:29:58,2019-02-01 15:30:03,5.001s,PASSED
,,,,,,
Test Cases/NCP/Generic/Create NCP Inspection - Manual Assignment,Chrome 71.0.3578.98,,2019-02-01 15:30:03,2019-02-01 15:32:12,2m - 9.472s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-02-01 15:30:04,2019-02-01 15:30:04,0.004s,PASSED
"waitForElementClickable(findTestObject(""FSM1/NCP/Create Inspection/Page_JM Control Centre/div_Create""), 60)",Chrome 71.0.3578.98,,2019-02-01 15:30:04,2019-02-01 15:30:12,8.885s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-01 15:30:12,2019-02-01 15:30:15,3.004s,PASSED
"click(findTestObject(""Object Repository/FSM1/NCP/Create Inspection/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-02-01 15:30:15,2019-02-01 15:30:16,0.123s,PASSED
